Date,Open,High,Low,Close,Adj Close,Volume
1988-12-13,5.328125,5.351563,5.312500,5.351563,2.439411,3414400
1988-12-14,5.328125,5.335938,5.289063,5.312500,2.421605,6585600
1988-12-15,5.312500,5.328125,5.289063,5.320313,2.425166,3294400
1988-12-16,5.335938,5.359375,5.312500,5.359375,2.442971,9179200
1988-12-19,5.343750,5.437500,5.343750,5.437500,2.478583,5382400
1988-12-20,5.453125,5.468750,5.351563,5.351563,2.439411,3843200
1988-12-21,5.367188,5.382813,5.312500,5.328125,2.428727,6248000
1988-12-22,5.343750,5.351563,5.289063,5.304688,2.418044,3195200
1988-12-23,5.312500,5.335938,5.312500,5.328125,2.428727,1100800
1988-12-27,5.312500,5.328125,5.289063,5.289063,2.410921,1227200
1988-12-28,5.320313,5.328125,5.265625,5.296875,2.414483,2184000
1988-12-29,5.312500,5.367188,5.296875,5.367188,2.446533,3065600
1988-12-30,5.382813,5.398438,5.320313,5.320313,2.425166,2392000
1989-01-03,5.312500,5.312500,5.187500,5.226563,2.382431,6417600
1989-01-04,5.257813,5.343750,5.242188,5.328125,2.428727,5505600
1989-01-05,5.335938,5.367188,5.289063,5.359375,2.442971,4182400
1989-01-06,5.390625,5.390625,5.351563,5.351563,2.439411,3964800
1989-01-09,5.351563,5.375000,5.320313,5.343750,2.435849,6744000
1989-01-10,5.343750,5.351563,5.281250,5.296875,2.414483,5238400
1989-01-11,5.304688,5.335938,5.289063,5.320313,2.425166,5059200
1989-01-12,5.343750,5.343750,5.281250,5.281250,2.407359,7190400
1989-01-13,5.289063,5.289063,5.265625,5.281250,2.407359,4846400
1989-01-16,5.296875,5.335938,5.281250,5.335938,2.432289,3200000
1989-01-17,5.312500,5.375000,5.304688,5.359375,2.442971,4537600
1989-01-18,5.359375,5.414063,5.343750,5.414063,2.467900,8432000
1989-01-19,5.414063,5.414063,5.359375,5.375000,2.450094,3844800
1989-01-20,5.375000,5.390625,5.359375,5.382813,2.453657,6660800
1989-01-23,5.382813,5.429688,5.343750,5.343750,2.435849,4635200
1989-01-24,5.359375,5.437500,5.351563,5.437500,2.478583,6958400
1989-01-25,5.437500,5.437500,5.382813,5.414063,2.467900,6200000
1989-01-26,5.414063,5.500000,5.375000,5.492188,2.503512,7428800
1989-01-27,5.546875,5.750000,5.523438,5.671875,2.585419,17003200
1989-01-30,5.640625,5.679688,5.601563,5.648438,2.574734,6636800
1989-01-31,5.687500,5.742188,5.632813,5.726563,2.610346,6457600
1989-02-01,5.726563,5.750000,5.656250,5.664063,2.581858,6150400
1989-02-02,5.703125,5.703125,5.632813,5.632813,2.567612,4292800
1989-02-03,5.601563,5.656250,5.593750,5.656250,2.578297,4564800
1989-02-06,5.640625,5.671875,5.617188,5.648438,2.574734,2987200
1989-02-07,5.632813,5.765625,5.632813,5.710938,2.603226,7123200
1989-02-08,5.734375,5.765625,5.718750,5.718750,2.606787,6353600
1989-02-09,5.671875,5.718750,5.570313,5.625000,2.564052,6822400
1989-02-10,5.578125,5.632813,5.531250,5.531250,2.521319,5888000
1989-02-13,5.531250,5.640625,5.515625,5.562500,2.535561,8187200
1989-02-14,5.578125,5.585938,5.500000,5.531250,2.535564,7017600
1989-02-15,5.507813,5.609375,5.500000,5.609375,2.571375,7184000
1989-02-16,5.625000,5.632813,5.578125,5.593750,2.564213,5000000
1989-02-17,5.601563,5.656250,5.593750,5.648438,2.589281,6332800
1989-02-21,5.632813,5.640625,5.570313,5.585938,2.560632,4305600
1989-02-22,5.601563,5.601563,5.453125,5.453125,2.499750,5777600
1989-02-23,5.453125,5.484375,5.421875,5.460938,2.503331,5904000
1989-02-24,5.468750,5.468750,5.382813,5.390625,2.471099,6515200
1989-02-27,5.382813,5.445313,5.367188,5.429688,2.489006,3464000
1989-02-28,5.437500,5.445313,5.343750,5.382813,2.467519,7169600
1989-03-01,5.421875,5.429688,5.320313,5.351563,2.453193,7316800
1989-03-02,5.343750,5.437500,5.328125,5.414063,2.481843,5321600
1989-03-03,5.429688,5.453125,5.406250,5.445313,2.496168,4638400
1989-03-06,5.484375,5.484375,5.445313,5.460938,2.503331,5262400
1989-03-07,5.484375,5.500000,5.437500,5.445313,2.496168,5208000
1989-03-08,5.453125,5.515625,5.421875,5.445313,2.496168,6822400
1989-03-09,5.453125,5.507813,5.445313,5.484375,2.514075,5132800
1989-03-10,5.484375,5.484375,5.437500,5.468750,2.506912,5961600
1989-03-13,5.476563,5.593750,5.468750,5.531250,2.535564,6124800
1989-03-14,5.593750,5.640625,5.570313,5.609375,2.571375,7969600
1989-03-15,5.640625,5.726563,5.617188,5.710938,2.617934,7694400
1989-03-16,5.710938,5.843750,5.710938,5.812500,2.664489,10136000
1989-03-17,5.640625,5.679688,5.617188,5.656250,2.592864,18296000
1989-03-20,5.625000,5.625000,5.507813,5.531250,2.535564,9131200
1989-03-21,5.570313,5.585938,5.531250,5.546875,2.542725,5904000
1989-03-22,5.531250,5.531250,5.468750,5.492188,2.517657,8006400
1989-03-23,5.492188,5.539063,5.460938,5.476563,2.510494,5129600
1989-03-27,5.492188,5.562500,5.476563,5.554688,2.546307,3027200
1989-03-28,5.578125,5.640625,5.570313,5.640625,2.585701,5601600
1989-03-29,5.664063,5.718750,5.664063,5.671875,2.600026,4632000
1989-03-30,5.656250,5.695313,5.617188,5.656250,2.592864,4640000
1989-03-31,5.671875,5.695313,5.648438,5.671875,2.600026,2675200
1989-04-03,5.679688,5.734375,5.664063,5.671875,2.600026,4460800
1989-04-04,5.664063,5.664063,5.625000,5.640625,2.585701,3652800
1989-04-05,5.640625,5.679688,5.632813,5.664063,2.596445,4406400
1989-04-06,5.656250,5.687500,5.640625,5.656250,2.592864,3870400
1989-04-07,5.640625,5.718750,5.617188,5.687500,2.607188,3433600
1989-04-10,5.726563,5.726563,5.687500,5.695313,2.610770,2872000
1989-04-11,5.718750,5.804688,5.710938,5.781250,2.650165,4934400
1989-04-12,5.828125,5.843750,5.781250,5.796875,2.657326,4664000
1989-04-13,5.781250,5.789063,5.718750,5.726563,2.625095,3593600
1989-04-14,5.781250,5.828125,5.750000,5.812500,2.664489,5937600
1989-04-17,5.820313,5.867188,5.804688,5.820313,2.668070,6252800
1989-04-18,5.898438,5.929688,5.875000,5.929688,2.718210,7361600
1989-04-19,5.929688,5.976563,5.906250,5.976563,2.739695,6649600
1989-04-20,5.992188,5.992188,5.867188,5.945313,2.725373,9064000
1989-04-21,5.937500,6.000000,5.921875,6.000000,2.750441,12953600
1989-04-24,5.968750,5.992188,5.960938,5.968750,2.736115,4342400
1989-04-25,5.992188,6.015625,5.937500,5.937500,2.721790,5580800
1989-04-26,5.921875,5.960938,5.906250,5.960938,2.732535,4504000
1989-04-27,5.960938,6.054688,5.921875,6.015625,2.757603,6232000
1989-04-28,6.039063,6.039063,5.984375,6.007813,2.754023,3700800
1989-05-01,5.968750,5.984375,5.906250,5.968750,2.736115,4636800
1989-05-02,5.984375,6.023438,5.976563,5.984375,2.743277,4612800
1989-05-03,5.976563,5.992188,5.953125,5.976563,2.739695,3691200
1989-05-04,5.968750,6.000000,5.968750,6.000000,2.750441,2323200
1989-05-05,6.062500,6.078125,5.921875,5.929688,2.718210,6115200
1989-05-08,5.914063,5.953125,5.859375,5.953125,2.728950,4467200
1989-05-09,5.968750,6.000000,5.914063,5.945313,2.725373,5856000
1989-05-10,5.968750,6.000000,5.906250,5.984375,2.743277,5392000
1989-05-11,5.906250,5.984375,5.890625,5.937500,2.721790,9872000
1989-05-12,6.125000,6.140625,6.015625,6.140625,2.814903,9712800
1989-05-15,6.156250,6.250000,6.125000,6.234375,2.857880,5268000
1989-05-16,6.218750,6.281250,6.187500,6.265625,2.872205,6339200
1989-05-17,6.312500,6.328125,6.187500,6.234375,2.857880,6053600
1989-05-18,6.234375,6.265625,6.203125,6.234375,2.857880,6698400
1989-05-19,6.250000,6.359375,6.218750,6.312500,2.893694,15133600
1989-05-22,6.421875,6.468750,6.296875,6.437500,2.968038,8036800
1989-05-23,6.406250,6.406250,6.265625,6.265625,2.888793,6540000
1989-05-24,6.203125,6.250000,6.093750,6.140625,2.831161,7496000
1989-05-25,6.171875,6.296875,6.156250,6.234375,2.874385,4795200
1989-05-26,6.234375,6.250000,6.125000,6.218750,2.867182,6959200
1989-05-30,6.250000,6.265625,6.125000,6.140625,2.831161,3892800
1989-05-31,6.125000,6.234375,6.093750,6.171875,2.845571,3588800
1989-06-01,6.218750,6.328125,6.203125,6.281250,2.895998,4941600
1989-06-02,6.375000,6.468750,6.375000,6.453125,2.975240,3852000
1989-06-05,6.484375,6.546875,6.375000,6.390625,2.946426,4276000
1989-06-06,6.437500,6.546875,6.359375,6.500000,2.996855,6831200
1989-06-07,6.546875,6.546875,6.484375,6.484375,2.989650,3215200
1989-06-08,6.531250,6.546875,6.437500,6.437500,2.968038,4108000
1989-06-09,6.500000,6.718750,6.500000,6.718750,3.097710,10360800
1989-06-12,6.687500,6.718750,6.500000,6.578125,3.032874,7648000
1989-06-13,6.375000,6.437500,6.234375,6.312500,2.910406,9998400
1989-06-14,6.359375,6.359375,6.250000,6.265625,2.888793,7150400
1989-06-15,6.218750,6.218750,6.109375,6.171875,2.845571,8834400
1989-06-16,6.140625,6.265625,6.125000,6.234375,2.874385,10709600
1989-06-19,6.203125,6.265625,6.156250,6.187500,2.852774,4958400
1989-06-20,6.250000,6.265625,6.109375,6.125000,2.823958,4968800
1989-06-21,6.125000,6.156250,6.046875,6.078125,2.802346,4800800
1989-06-22,6.031250,6.218750,6.031250,6.125000,2.823958,5874400
1989-06-23,6.250000,6.359375,6.203125,6.359375,2.932017,6834400
1989-06-26,6.390625,6.437500,6.265625,6.281250,2.895998,5313600
1989-06-27,6.281250,6.375000,6.265625,6.343750,2.924813,3476800
1989-06-28,6.296875,6.312500,6.187500,6.234375,2.874385,3590400
1989-06-29,6.140625,6.156250,6.078125,6.078125,2.802346,4516000
1989-06-30,6.046875,6.093750,5.890625,5.984375,2.759123,5100000
1989-07-03,6.093750,6.093750,5.984375,6.078125,2.802346,2086400
1989-07-05,6.093750,6.171875,6.031250,6.125000,2.823958,3024000
1989-07-06,6.093750,6.171875,6.062500,6.125000,2.823958,3336000
1989-07-07,6.171875,6.281250,6.078125,6.234375,2.874385,4323200
1989-07-10,6.281250,6.312500,6.218750,6.296875,2.903203,3429600
1989-07-11,6.265625,6.375000,6.265625,6.343750,2.924813,4776000
1989-07-12,6.296875,6.359375,6.250000,6.281250,2.895998,5118400
1989-07-13,6.187500,6.281250,6.187500,6.203125,2.859977,3880800
1989-07-14,6.203125,6.218750,6.046875,6.203125,2.859977,7812800
1989-07-17,6.171875,6.203125,6.078125,6.109375,2.816753,4661600
1989-07-18,6.125000,6.156250,6.031250,6.093750,2.809550,6322400
1989-07-19,6.125000,6.281250,6.125000,6.265625,2.888793,7051200
1989-07-20,6.296875,6.421875,6.250000,6.265625,2.888793,6317600
1989-07-21,6.281250,6.312500,6.234375,6.312500,2.910406,8996000
1989-07-24,6.281250,6.328125,6.234375,6.265625,2.888793,3661600
1989-07-25,6.234375,6.312500,6.203125,6.234375,2.874385,4724800
1989-07-26,6.250000,6.609375,6.234375,6.546875,3.018465,6969600
1989-07-27,6.656250,6.687500,6.593750,6.671875,3.076097,8591200
1989-07-28,6.703125,6.781250,6.671875,6.703125,3.090503,6041600
1989-07-31,6.640625,6.671875,6.546875,6.671875,3.076097,5021600
1989-08-01,6.656250,6.671875,6.484375,6.546875,3.018465,6709600
1989-08-02,6.515625,6.593750,6.468750,6.578125,3.032874,4044800
1989-08-03,6.578125,6.640625,6.562500,6.609375,3.047280,4109600
1989-08-04,6.578125,6.609375,6.531250,6.593750,3.040077,5114400
1989-08-07,6.531250,6.625000,6.500000,6.625000,3.054486,4133600
1989-08-08,6.625000,6.625000,6.500000,6.500000,2.996855,4353600
1989-08-09,6.468750,6.578125,6.359375,6.421875,2.960835,5761600
1989-08-10,6.406250,6.468750,6.390625,6.468750,2.982445,5048800
1989-08-11,6.500000,6.562500,6.421875,6.437500,2.968038,5699200
1989-08-14,6.437500,6.578125,6.421875,6.500000,2.996855,4938400
1989-08-15,6.562500,6.593750,6.468750,6.484375,2.989650,3900800
1989-08-16,6.375000,6.390625,6.328125,6.375000,2.955745,8540000
1989-08-17,6.375000,6.468750,6.359375,6.437500,2.984725,4261600
1989-08-18,6.453125,6.453125,6.359375,6.453125,2.991968,6204000
1989-08-21,6.484375,6.500000,6.171875,6.171875,2.861568,7453600
1989-08-22,6.234375,6.312500,6.218750,6.250000,2.897789,5636800
1989-08-23,6.250000,6.296875,6.218750,6.281250,2.912279,8128000
1989-08-24,6.250000,6.343750,6.187500,6.343750,2.941257,10242400
1989-08-25,6.343750,6.390625,6.312500,6.328125,2.934010,4456000
1989-08-28,6.312500,6.421875,6.281250,6.406250,2.970236,7490400
1989-08-29,6.406250,6.421875,6.312500,6.343750,2.941257,4883200
1989-08-30,6.375000,6.437500,6.328125,6.421875,2.977479,7228800
1989-08-31,6.484375,6.562500,6.453125,6.546875,3.035435,9376800
1989-09-01,6.578125,6.718750,6.578125,6.687500,3.100636,10724800
1989-09-05,6.734375,6.812500,6.609375,6.640625,3.078902,7795200
1989-09-06,6.609375,6.625000,6.484375,6.593750,3.057166,4816800
1989-09-07,6.625000,6.625000,6.453125,6.515625,3.020946,3668800
1989-09-08,6.515625,6.546875,6.312500,6.500000,3.013703,4269600
1989-09-11,6.468750,6.468750,6.375000,6.406250,2.970236,3605600
1989-09-12,6.375000,6.484375,6.359375,6.375000,2.955745,3864800
1989-09-13,6.375000,6.453125,6.281250,6.328125,2.934010,4191200
1989-09-14,6.406250,6.406250,6.312500,6.328125,2.934010,3759200
1989-09-15,6.312500,6.375000,6.250000,6.328125,2.934010,10883200
1989-09-18,6.359375,6.562500,6.343750,6.562500,3.042680,4076000
1989-09-19,6.531250,6.593750,6.500000,6.531250,3.028190,3314400
1989-09-20,6.515625,6.609375,6.484375,6.593750,3.057166,5125600
1989-09-21,6.593750,6.625000,6.453125,6.515625,3.020946,3511200
1989-09-22,6.484375,6.562500,6.484375,6.515625,3.020946,4378400
1989-09-25,6.531250,6.593750,6.500000,6.531250,3.028190,3904800
1989-09-26,6.546875,6.593750,6.500000,6.531250,3.028190,3979200
1989-09-27,6.531250,6.640625,6.484375,6.625000,3.071658,5527200
1989-09-28,6.671875,6.750000,6.656250,6.750000,3.129613,6336000
1989-09-29,6.781250,6.859375,6.734375,6.843750,3.173079,8434400
1989-10-02,6.781250,6.875000,6.750000,6.843750,3.173079,4856000
1989-10-03,6.921875,6.921875,6.796875,6.875000,3.187569,7664800
1989-10-04,6.906250,7.000000,6.843750,6.968750,3.231036,9560000
1989-10-05,6.968750,7.062500,6.890625,6.921875,3.209301,7298400
1989-10-06,6.984375,7.031250,6.953125,7.000000,3.245525,6124800
1989-10-09,7.031250,7.031250,6.968750,7.031250,3.260011,2371200
1989-10-10,7.015625,7.078125,6.968750,7.031250,3.260011,3581600
1989-10-11,7.031250,7.046875,6.953125,6.984375,3.238279,5370400
1989-10-12,6.984375,7.062500,6.859375,6.890625,3.194812,4667200
1989-10-13,6.921875,6.968750,6.312500,6.328125,2.934010,8244800
1989-10-16,6.343750,6.781250,6.328125,6.781250,3.144102,15759200
1989-10-17,6.718750,6.843750,6.531250,6.843750,3.173079,6827200
1989-10-18,6.812500,6.953125,6.734375,6.812500,3.158592,6816000
1989-10-19,6.828125,6.937500,6.812500,6.875000,3.187569,5290400
1989-10-20,6.953125,6.953125,6.875000,6.921875,3.209301,7108000
1989-10-23,6.859375,6.937500,6.843750,6.875000,3.187569,3104000
1989-10-24,6.890625,6.906250,6.531250,6.828125,3.165836,7975200
1989-10-25,6.765625,6.890625,6.765625,6.812500,3.158592,3152000
1989-10-26,6.750000,6.859375,6.703125,6.781250,3.144102,3846400
1989-10-27,6.750000,6.781250,6.625000,6.687500,3.100636,3504800
1989-10-30,6.812500,6.812500,6.656250,6.718750,3.115124,3190400
1989-10-31,6.781250,6.968750,6.765625,6.921875,3.209301,6441600
1989-11-01,6.875000,6.953125,6.828125,6.953125,3.223791,5469600
1989-11-02,6.953125,6.953125,6.765625,6.843750,3.173079,4381600
1989-11-03,6.781250,6.890625,6.765625,6.796875,3.151346,2679200
1989-11-06,6.796875,6.796875,6.656250,6.671875,3.093391,3258400
1989-11-07,6.546875,6.781250,6.546875,6.765625,3.136857,5752800
1989-11-08,6.875000,6.937500,6.843750,6.906250,3.202059,5172800
1989-11-09,6.937500,7.031250,6.859375,6.875000,3.187569,7496800
1989-11-10,6.937500,7.000000,6.921875,7.000000,3.245525,5875200
1989-11-13,7.000000,7.046875,6.953125,7.000000,3.245525,3504000
1989-11-14,6.953125,7.015625,6.906250,6.921875,3.209301,5160000
1989-11-15,6.953125,7.015625,6.875000,7.015625,3.269895,5020000
1989-11-16,7.015625,7.015625,6.906250,6.921875,3.226197,3942400
1989-11-17,6.937500,6.968750,6.890625,6.906250,3.218918,5161600
1989-11-20,6.875000,6.890625,6.812500,6.875000,3.204348,3201600
1989-11-21,6.875000,6.937500,6.812500,6.906250,3.218918,4076800
1989-11-22,6.921875,7.062500,6.906250,7.046875,3.284460,4038400
1989-11-24,7.093750,7.125000,7.046875,7.093750,3.306305,2596800
1989-11-27,7.093750,7.156250,7.046875,7.046875,3.284460,5193600
1989-11-28,7.046875,7.062500,6.968750,7.015625,3.269895,4844800
1989-11-29,7.031250,7.031250,6.953125,6.984375,3.255327,3186400
1989-11-30,7.031250,7.125000,7.000000,7.062500,3.291741,4047200
1989-12-01,7.125000,7.234375,7.109375,7.171875,3.342720,5876800
1989-12-04,7.187500,7.312500,7.171875,7.250000,3.379132,6565600
1989-12-05,7.250000,7.281250,7.156250,7.187500,3.350002,4049600
1989-12-06,7.218750,7.265625,7.203125,7.234375,3.371851,3629600
1989-12-07,7.250000,7.281250,7.187500,7.234375,3.371851,3772800
1989-12-08,7.234375,7.265625,7.218750,7.265625,3.386415,4267200
1989-12-11,7.281250,7.296875,7.218750,7.281250,3.393697,5212800
1989-12-12,7.218750,7.281250,7.187500,7.250000,3.379132,3591200
1989-12-13,7.250000,7.359375,7.250000,7.312500,3.408262,6928000
1989-12-14,7.250000,7.265625,7.218750,7.250000,3.379132,4371200
1989-12-15,7.250000,7.250000,7.078125,7.171875,3.342720,9624800
1989-12-18,7.156250,7.218750,6.937500,7.015625,3.269895,6929600
1989-12-19,7.031250,7.062500,6.968750,7.015625,3.269895,7297600
1989-12-20,7.109375,7.125000,6.984375,7.046875,3.284460,3734400
1989-12-21,7.078125,7.093750,7.046875,7.078125,3.299025,4144800
1989-12-22,7.031250,7.156250,7.031250,7.109375,3.313590,2773600
1989-12-26,7.140625,7.187500,7.109375,7.125000,3.320871,1801600
1989-12-27,7.171875,7.312500,7.156250,7.312500,3.408262,3164800
1989-12-28,7.296875,7.406250,7.234375,7.390625,3.444675,3786400
1989-12-29,7.375000,7.437500,7.375000,7.421875,3.459241,2624000
1990-01-02,7.343750,7.484375,7.312500,7.484375,3.488374,5376000
1990-01-03,7.484375,7.531250,7.406250,7.515625,3.502938,7007200
1990-01-04,7.515625,7.546875,7.437500,7.531250,3.510221,4132000
1990-01-05,7.500000,7.593750,7.453125,7.453125,3.473807,4864000
1990-01-08,7.453125,7.578125,7.437500,7.578125,3.532068,7173600
1990-01-09,7.578125,7.578125,7.343750,7.343750,3.422829,7431200
1990-01-10,7.359375,7.437500,7.187500,7.234375,3.371851,8620800
1990-01-11,7.312500,7.359375,7.281250,7.328125,3.415546,3319200
1990-01-12,7.250000,7.296875,7.078125,7.109375,3.313590,8144800
1990-01-15,7.062500,7.140625,7.046875,7.078125,3.299025,4255200
1990-01-16,7.031250,7.078125,6.968750,7.078125,3.299025,8056800
1990-01-17,7.062500,7.109375,7.015625,7.015625,3.269895,7482400
1990-01-18,6.968750,7.093750,6.953125,7.078125,3.299025,4601600
1990-01-19,7.078125,7.187500,7.062500,7.171875,3.342720,5992000
1990-01-22,7.140625,7.156250,6.921875,6.921875,3.226197,4003200
1990-01-23,7.046875,7.046875,6.875000,6.906250,3.218918,6219200
1990-01-24,6.750000,6.843750,6.578125,6.781250,3.160655,11744000
1990-01-25,6.734375,6.828125,6.593750,6.625000,3.087828,5124000
1990-01-26,6.625000,6.734375,6.437500,6.609375,3.080544,6485600
1990-01-29,6.687500,6.703125,6.562500,6.609375,3.080544,4469600
1990-01-30,6.656250,6.671875,6.390625,6.500000,3.029567,6475200
1990-01-31,6.531250,6.609375,6.484375,6.546875,3.051415,5142400
1990-02-01,6.781250,6.781250,6.640625,6.671875,3.109676,5934400
1990-02-02,6.687500,6.875000,6.671875,6.828125,3.182503,4728000
1990-02-05,6.796875,6.828125,6.750000,6.781250,3.160655,3910400
1990-02-06,6.812500,6.812500,6.656250,6.750000,3.146090,3760800
1990-02-07,6.734375,6.906250,6.671875,6.843750,3.189785,5452000
1990-02-08,6.921875,7.031250,6.890625,6.968750,3.248046,8659200
1990-02-09,7.000000,7.078125,6.984375,7.015625,3.269895,3249600
1990-02-12,7.031250,7.031250,6.937500,6.968750,3.248046,2563200
1990-02-13,6.953125,6.953125,6.828125,6.875000,3.221106,3593600
1990-02-14,6.906250,6.953125,6.875000,6.937500,3.250388,3696800
1990-02-15,6.906250,7.046875,6.906250,7.046875,3.301633,3306400
1990-02-16,7.046875,7.046875,6.906250,6.937500,3.250388,5685600
1990-02-20,6.906250,6.906250,6.687500,6.812500,3.191823,4844000
1990-02-21,6.687500,6.750000,6.687500,6.718750,3.147899,5664000
1990-02-22,6.750000,6.781250,6.640625,6.640625,3.111294,3593600
1990-02-23,6.640625,6.656250,6.500000,6.515625,3.052729,8368800
1990-02-26,6.562500,6.687500,6.500000,6.671875,3.125937,4156800
1990-02-27,6.687500,6.750000,6.656250,6.671875,3.125937,4815200
1990-02-28,6.640625,6.765625,6.640625,6.703125,3.140578,6101600
1990-03-01,6.734375,6.828125,6.718750,6.750000,3.162542,3040800
1990-03-02,6.812500,6.875000,6.765625,6.875000,3.221106,4353600
1990-03-05,6.875000,6.937500,6.765625,6.765625,3.169860,4536000
1990-03-06,6.796875,6.921875,6.796875,6.906250,3.235749,4117600
1990-03-07,6.968750,6.968750,6.875000,6.906250,3.235749,3157600
1990-03-08,6.968750,7.000000,6.921875,6.984375,3.272350,3329600
1990-03-09,6.953125,6.968750,6.906250,6.953125,3.257709,3087200
1990-03-12,6.906250,6.937500,6.828125,6.921875,3.243069,2899200
1990-03-13,6.906250,6.921875,6.781250,6.796875,3.184500,3235200
1990-03-14,6.828125,6.906250,6.812500,6.890625,3.228427,4241600
1990-03-15,6.906250,7.156250,6.875000,7.109375,3.330917,8206400
1990-03-16,7.140625,7.187500,7.093750,7.156250,3.352879,13574400
1990-03-19,7.078125,7.156250,7.078125,7.125000,3.338237,4110400
1990-03-20,7.125000,7.125000,7.015625,7.046875,3.301633,4452800
1990-03-21,7.015625,7.093750,6.984375,6.984375,3.272350,2240000
1990-03-22,7.015625,7.046875,6.828125,6.859375,3.213785,4945600
1990-03-23,6.906250,6.984375,6.875000,6.968750,3.265032,3143200
1990-03-26,6.984375,7.031250,6.968750,6.984375,3.272350,3404000
1990-03-27,6.984375,7.187500,6.937500,7.140625,3.345560,3596000
1990-03-28,7.171875,7.187500,7.093750,7.140625,3.345560,2716000
1990-03-29,7.140625,7.156250,7.062500,7.078125,3.316274,4065600
1990-03-30,7.093750,7.093750,7.000000,7.015625,3.286992,3392800
1990-04-02,6.968750,7.031250,6.937500,7.015625,3.286992,3212000
1990-04-03,7.046875,7.218750,7.015625,7.203125,3.374839,4440800
1990-04-04,7.234375,7.296875,7.062500,7.093750,3.323595,5109600
1990-04-05,7.171875,7.234375,7.125000,7.140625,3.345560,5328000
1990-04-06,7.171875,7.187500,7.015625,7.140625,3.345560,3004000
1990-04-09,7.140625,7.296875,7.125000,7.265625,3.404122,4144000
1990-04-10,7.187500,7.296875,7.171875,7.265625,3.404122,3089600
1990-04-11,7.312500,7.375000,7.281250,7.281250,3.411444,3565600
1990-04-12,7.203125,7.328125,7.171875,7.328125,3.433405,7604800
1990-04-16,7.406250,7.421875,7.281250,7.296875,3.418765,4822400
1990-04-17,7.250000,7.421875,7.234375,7.390625,3.462686,4045600
1990-04-18,7.375000,7.406250,7.296875,7.328125,3.433405,5266400
1990-04-19,7.187500,7.328125,7.187500,7.265625,3.404122,4676000
1990-04-20,7.296875,7.312500,7.218750,7.281250,3.411444,8176800
1990-04-23,7.281250,7.281250,7.125000,7.140625,3.345560,4032000
1990-04-24,7.171875,7.203125,7.046875,7.078125,3.316274,4395200
1990-04-25,7.093750,7.140625,7.031250,7.062500,3.308954,5257600
1990-04-26,7.093750,7.156250,7.031250,7.140625,3.345560,4712000
1990-04-27,7.156250,7.187500,7.000000,7.046875,3.301633,4312000
1990-04-30,7.000000,7.078125,6.953125,7.078125,3.316274,5119200
1990-05-01,7.125000,7.203125,7.093750,7.156250,3.352879,4491200
1990-05-02,7.140625,7.281250,7.125000,7.281250,3.411444,4460000
1990-05-03,7.296875,7.343750,7.234375,7.250000,3.396802,5130400
1990-05-04,7.343750,7.390625,7.265625,7.375000,3.455368,4731200
1990-05-07,7.375000,7.437500,7.343750,7.421875,3.477329,3360000
1990-05-08,7.437500,7.437500,7.375000,7.406250,3.470007,3875200
1990-05-09,7.390625,7.421875,7.281250,7.296875,3.418765,6946400
1990-05-10,7.328125,7.390625,7.281250,7.343750,3.440727,5289600
1990-05-11,7.390625,7.531250,7.343750,7.500000,3.513933,11144800
1990-05-14,7.500000,7.656250,7.500000,7.578125,3.550537,10726400
1990-05-15,7.578125,7.640625,7.531250,7.625000,3.572498,4568800
1990-05-16,7.625000,7.656250,7.515625,7.609375,3.585160,5828800
1990-05-17,7.625000,7.687500,7.593750,7.656250,3.607246,5177600
1990-05-18,7.656250,7.656250,7.546875,7.593750,3.577798,7778400
1990-05-21,7.578125,7.734375,7.562500,7.718750,3.636696,5252800
1990-05-22,7.750000,7.828125,7.656250,7.765625,3.658778,8048000
1990-05-23,7.765625,7.796875,7.703125,7.781250,3.666139,4568000
1990-05-24,7.812500,7.937500,7.750000,7.937500,3.739758,7586400
1990-05-25,7.875000,7.890625,7.812500,7.828125,3.688226,4137600
1990-05-29,7.875000,7.984375,7.843750,7.968750,3.754481,4101600
1990-05-30,8.000000,8.046875,7.937500,8.015625,3.776566,5363200
1990-05-31,7.984375,8.015625,7.968750,7.984375,3.761842,4316800
1990-06-01,8.062500,8.062500,7.968750,8.031250,3.783927,3874400
1990-06-04,8.031250,8.156250,7.968750,8.140625,3.835462,4662400
1990-06-05,8.156250,8.218750,8.140625,8.156250,3.842822,7432800
1990-06-06,8.125000,8.140625,8.031250,8.078125,3.806014,5090400
1990-06-07,8.062500,8.093750,8.000000,8.031250,3.783927,4103200
1990-06-08,8.031250,8.046875,7.859375,7.875000,3.710310,3192800
1990-06-11,7.890625,8.000000,7.890625,8.000000,3.769205,4662400
1990-06-12,8.031250,8.125000,7.921875,8.125000,3.828099,6276800
1990-06-13,8.125000,8.156250,8.046875,8.093750,3.813376,4232000
1990-06-14,8.062500,8.062500,7.984375,7.984375,3.761842,3385600
1990-06-15,7.937500,8.046875,7.921875,8.046875,3.791289,11009600
1990-06-18,8.000000,8.015625,7.906250,7.921875,3.732396,3864800
1990-06-19,7.906250,7.984375,7.906250,7.968750,3.754481,4208800
1990-06-20,8.015625,8.140625,7.984375,8.078125,3.806014,5956000
1990-06-21,8.140625,8.390625,8.125000,8.328125,3.923802,7876800
1990-06-22,8.359375,8.406250,8.171875,8.171875,3.850184,5196800
1990-06-25,8.187500,8.250000,8.062500,8.093750,3.813376,3591200
1990-06-26,8.218750,8.234375,8.109375,8.109375,3.820734,5017600
